Trial ID,Warning Message
IRCT20260315068993N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068993N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068991N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068991N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068991N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068991N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20221222056890N3,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20221222056890N3,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260301068967N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260301068967N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260301068967N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068995N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260315068995N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068995N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068995N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068995N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20100127003217N16,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20100127003217N16,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20100127003217N16,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20100127003217N16,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260318068999N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260318068999N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260318068999N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260318068999N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260318068999N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260318068999N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260318068999N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260317068997N1,Warning: The &lt;i_freetext&gt; tag exceeded the allowed limit. It will be truncated at 2997 characters...
IRCT20260317068997N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260317068997N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260317068997N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260317068997N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260317068997N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260317068997N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260317068997N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068994N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260315068994N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240529061941N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20220927056047N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20220927056047N2,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20220927056047N2,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20220927056047N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260324069012N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260324069012N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260324069012N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230213057400N2,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230213057400N2,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230213057400N2,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230213057400N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260226068959N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260226068959N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20170609034406N15,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20170609034406N15,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260328069015N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260328069015N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260328069015N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260328069014N1,Warning: The &lt;results_IPD_description&gt; tag exceeded the allowed limit. It will be truncated at 1997 characters...
IRCT20260328069014N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260328069014N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260328069014N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260328069014N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260322069009N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260322069009N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260322069009N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260322069009N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260322069009N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20231113060037N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20231113060037N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20231113060037N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20231113060037N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260209068816N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260209068816N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260209068816N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230723058892N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20230723058892N2,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230723058892N2,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230723058892N2,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230723058892N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260227068961N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260227068961N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260227068961N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260227068961N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260227068961N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260227068961N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260313068983N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260313068983N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260313068983N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240929063203N6,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20240929063203N6,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251215068345N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20251215068345N2,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251215068345N2,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251215068345N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251218068373N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20251218068373N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20251218068373N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20251218068373N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251218068373N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20250113064368N3,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20250113064368N3,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20250113064368N3,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20250113064368N3,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20250113064368N3,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260404069021N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260404069021N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260404069021N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260404069021N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20250519065806N2,Warning: The &lt;i_freetext&gt; tag exceeded the allowed limit. It will be truncated at 2997 characters...
IRCT20250519065806N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20250519065806N2,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20250519065806N2,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20250519065806N2,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20250519065806N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260406069024N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260406069024N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260406069024N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260406069024N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20211121053132N4,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20220930056059N3,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20220930056059N3,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20220930056059N3,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20220930056059N3,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260321069007N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260319069006N1,Warning: The &lt;i_freetext&gt; tag exceeded the allowed limit. It will be truncated at 2997 characters...
IRCT20260319069006N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260319069006N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260319069006N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260406069026N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260406069026N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260406069026N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260406069026N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N601,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N603,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N603,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20180103038199N20,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20180103038199N20,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N600,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20120215009014N600,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N600,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N598,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20120215009014N598,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N598,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N599,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20120215009014N599,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20120215009014N599,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N599,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260318069001N1,Warning: The &lt;i_freetext&gt; tag exceeded the allowed limit. It will be truncated at 2997 characters...
IRCT20260318069001N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260318069001N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260318069001N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20250315065086N2,Warning: The &lt;i_freetext&gt; tag exceeded the allowed limit. It will be truncated at 2997 characters...
IRCT20250315065086N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20250315065086N2,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20250315065086N2,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20250315065086N2,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20250315065086N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N81,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N81,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N81,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N81,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20241122063802N6,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260408069036N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260408069036N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260408069036N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260408069036N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N15,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20240804062647N15,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N15,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N15,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N19,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20240804062647N19,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N19,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N19,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260408069038N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260408069038N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260408069038N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260408069038N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260408069038N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260401069020N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260401069020N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260401069020N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N97,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N97,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N97,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N97,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230522058253N11,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20230522058253N11,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20230522058253N11,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230522058253N11,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260216068882N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260216068882N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260216068882N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260216068882N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260216068882N2,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260216068882N2,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260216068882N2,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260216068882N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260224068930N1,Warning: The &lt;results_IPD_description&gt; tag exceeded the allowed limit. It will be truncated at 1997 characters...
IRCT20260224068930N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260224068930N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260224068930N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260224068930N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260224068930N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260224068930N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20191123045478N3,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20191123045478N3,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20191123045478N3,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260408069035N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260408069035N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N602,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N602,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N604,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20120215009014N604,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N604,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130812014333N276,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130812014333N276,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20200914048719N4,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20200914048719N4,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260411069051N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
